Pourcentage erreur;Voisin;Dimension
25.0;18;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
25.33;19;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
21.38;1;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.34;2;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.0;3;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;4;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.33;5;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;6;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.67;7;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.33;8;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.34;9;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.67;10;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
23.36;11;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.0;12;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.67;13;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.66;14;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.33;15;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
24.34;16;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
23.68;17;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.33;18;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;19;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.66;1;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
29.61;2;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.0;3;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
29.93;4;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.62;5;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.95;6;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.29;7;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.3;8;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.29;9;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.96;10;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.32;11;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.3;12;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.3;13;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.97;14;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.64;15;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.66;16;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.64;17;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.64;18;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.3;19;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.66;1;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;2;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;3;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;4;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
29.93;5;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
29.28;6;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
28.29;7;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;8;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
28.29;9;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
28.29;10;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;11;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;12;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;13;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;14;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;15;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;16;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;17;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;18;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;19;('Taille', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;1;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;2;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;3;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.93;4;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;5;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.93;6;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;7;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;8;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;9;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.63;10;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;11;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;12;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;13;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;14;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;15;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;16;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;17;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;18;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;19;('Taille', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;1;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;2;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
21.71;3;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;4;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;5;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;6;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;7;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;8;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
21.05;9;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;10;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.03;11;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.36;12;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.37;13;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;14;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;15;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;16;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;17;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;18;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;19;('Taille', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.0;1;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;2;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;3;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
30.26;4;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;5;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.61;6;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.29;7;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.63;8;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.95;9;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.63;10;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;11;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;12;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;13;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;14;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;15;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;16;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;17;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;18;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;19;('Taille', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
32.57;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
34.21;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
32.24;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.62;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.62;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
29.28;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
29.61;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.29;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.29;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
26.32;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
26.64;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
26.64;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
27.3;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
27.3;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
27.96;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.29;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
26.32;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
27.63;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
28.29;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Hydropathie')
30.59;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
32.57;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
31.25;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
27.96;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
28.29;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
28.95;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
26.97;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.66;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.0;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.0;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.33;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.66;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
26.64;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.0;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
25.99;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Flexibilite', 'Pi')
31.25;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
33.55;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.95;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.95;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
28.62;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
27.63;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.99;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.33;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.0;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.32;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
24.67;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.99;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.66;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
25.0;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
24.34;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.64;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
23.68;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
24.67;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
26.97;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
31.25;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
34.54;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
30.92;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
30.59;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.96;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.97;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.66;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.66;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
29.93;1;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
32.89;2;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;3;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
29.28;4;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
28.62;5;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.96;6;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.66;7;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.0;8;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;9;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;10;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.0;11;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;12;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;13;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;14;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;15;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.64;16;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;17;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;18;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
